Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,11-Jul-2025,25-Sep-2025,57594.00,57718.00,57350.00,57433.40,57410.00,57433.40,627.00,12616.49,52500.00,3325.00,56754.70
BANKNIFTY,14-Jul-2025,31-Jul-2025,56888.00,57075.00,56769.20,57002.60,57001.00,57002.60,20401.00,406402.40,2054500.00,29365.00,56765.35
BANKNIFTY,14-Jul-2025,28-Aug-2025,57079.60,57260.00,56980.00,57183.60,57182.80,57183.60,1814.00,36252.69,317800.00,19600.00,56765.35
BANKNIFTY,14-Jul-2025,25-Sep-2025,57410.00,57570.00,57304.00,57492.20,57515.00,57492.20,524.00,10531.19,52570.00,70.00,56765.35
BANKNIFTY,15-Jul-2025,31-Jul-2025,56999.80,57339.80,56999.80,57232.60,57250.00,57232.60,25623.00,513001.72,2116695.00,62195.00,57006.65
BANKNIFTY,15-Jul-2025,28-Aug-2025,57181.00,57505.20,57181.00,57411.20,57416.00,57411.20,1849.00,37137.20,336350.00,18550.00,57006.65
BANKNIFTY,15-Jul-2025,25-Sep-2025,57593.00,57795.00,57500.80,57693.40,57710.00,57693.40,465.00,9385.68,54915.00,2345.00,57006.65
BANKNIFTY,16-Jul-2025,31-Jul-2025,57235.80,57340.00,57060.00,57265.20,57246.80,57265.20,20830.00,417202.31,2139025.00,22330.00,57168.95
BANKNIFTY,16-Jul-2025,28-Aug-2025,57416.00,57497.00,57233.60,57429.20,57399.00,57429.20,2001.00,40190.89,357595.00,21245.00,57168.95
BANKNIFTY,16-Jul-2025,25-Sep-2025,57700.00,57782.20,57538.00,57712.80,57690.00,57712.80,338.00,6823.39,56210.00,1295.00,57168.95
BANKNIFTY,17-Jul-2025,31-Jul-2025,57380.20,57380.20,56923.60,56973.40,56928.20,56973.40,26336.00,525997.91,2141125.00,2100.00,56828.80
BANKNIFTY,17-Jul-2025,28-Aug-2025,57429.20,57450.40,57108.40,57157.20,57110.00,57157.20,3036.00,60815.99,385665.00,28070.00,56828.80
BANKNIFTY,17-Jul-2025,25-Sep-2025,57726.20,57726.60,57400.00,57446.00,57400.00,57446.00,688.00,13849.23,59990.00,3780.00,56828.80
BANKNIFTY,18-Jul-2025,31-Jul-2025,56744.00,56900.00,56354.20,56415.60,56354.20,56415.60,38539.00,762194.04,2243045.00,101920.00,56283.00
BANKNIFTY,18-Jul-2025,28-Aug-2025,57035.40,57061.20,56550.00,56600.20,56550.00,56600.20,6445.00,127880.76,466760.00,81095.00,56283.00
BANKNIFTY,18-Jul-2025,25-Sep-2025,57349.00,57349.00,56857.40,56930.80,56885.20,56930.80,1189.00,23725.77,72030.00,12040.00,56283.00
BANKNIFTY,21-Jul-2025,31-Jul-2025,56640.00,57030.00,56350.00,56981.80,56994.00,56981.80,43816.00,870883.82,2053135.00,-189910.00,56952.75
BANKNIFTY,21-Jul-2025,28-Aug-2025,56779.80,57186.60,56536.80,57144.40,57140.80,57144.40,5940.00,118422.56,486500.00,19740.00,56952.75
BANKNIFTY,21-Jul-2025,25-Sep-2025,56930.80,57451.00,56845.20,57420.40,57428.00,57420.40,1323.00,26511.36,77140.00,5110.00,56952.75
BANKNIFTY,22-Jul-2025,31-Jul-2025,57205.20,57211.60,56750.00,56804.60,56750.00,56804.60,23282.00,464163.17,2026640.00,-26495.00,56756.00
BANKNIFTY,22-Jul-2025,28-Aug-2025,57250.00,57344.80,56930.00,56970.80,56930.00,56970.80,3939.00,78754.91,499870.00,13370.00,56756.00
BANKNIFTY,22-Jul-2025,25-Sep-2025,57475.00,57628.80,57225.00,57256.40,57245.20,57256.40,734.00,14749.42,79905.00,2765.00,56756.00
BANKNIFTY,23-Jul-2025,31-Jul-2025,56866.00,57294.00,56757.80,57235.80,57237.40,57235.80,24679.00,492930.03,1892730.00,-133910.00,57210.45
BANKNIFTY,23-Jul-2025,28-Aug-2025,56900.00,57425.00,56900.00,57391.80,57392.00,57391.80,5759.00,115425.45,493745.00,-6125.00,57210.45
BANKNIFTY,23-Jul-2025,25-Sep-2025,57384.20,57699.00,57229.60,57667.00,57684.00,57667.00,1022.00,20586.73,92505.00,12600.00,57210.45
BANKNIFTY,24-Jul-2025,31-Jul-2025,57410.20,57410.20,56931.80,57117.60,57115.40,57117.60,24970.00,498837.51,1819720.00,-73010.00,57066.05
BANKNIFTY,24-Jul-2025,28-Aug-2025,57217.60,57442.80,57117.00,57278.20,57266.00,57278.20,4681.00,93797.78,473550.00,-20195.00,57066.05
BANKNIFTY,24-Jul-2025,25-Sep-2025,57607.80,57657.20,57408.20,57546.80,57521.00,57546.80,706.00,14214.48,92995.00,490.00,57066.05
BANKNIFTY,25-Jul-2025,31-Jul-2025,57068.20,57185.00,56511.00,56585.80,56539.40,56585.80,36492.00,725049.04,1769250.00,-50470.00,56528.90
BANKNIFTY,25-Jul-2025,28-Aug-2025,57248.00,57349.20,56701.80,56757.20,56720.00,56757.20,11327.00,225656.31,587300.00,113750.00,56528.90
BANKNIFTY,25-Jul-2025,25-Sep-2025,57444.20,57606.40,57010.20,57072.20,57040.00,57072.20,1488.00,29792.30,100065.00,7070.00,56528.90
